Level        PRESSURE   K21    K22    K23    K24    K25    K26    K27    K28    K29    K30
 174  1.376E-04   9.075E-04  3.194E-01  3.027E-03  2.741E-02  1.053E-05  3.576E-02  8.389E-03  5.628E-02  2.314E-01  2.502E-02
 175  1.025E-04   9.530E-04  3.194E-01  3.064E-03  2.869E-02  1.053E-05  3.693E-02  8.662E-03  5.628E-02  2.314E-01  2.502E-02
 176  7.656E-05   9.868E-04  3.194E-01  3.090E-03  2.962E-02  1.053E-05  3.778E-02  8.863E-03  5.628E-02  2.314E-01  2.502E-02
 177  5.730E-05   1.012E-03  3.194E-01  3.107E-03  3.030E-02  1.053E-05  3.839E-02  9.005E-03  5.628E-02  2.314E-01  2.502E-02
 178  4.311E-05   1.032E-03  3.194E-01  3.118E-03  3.078E-02  1.053E-05  3.880E-02  9.101E-03  5.628E-02  2.314E-01  2.502E-02
 179  3.270E-05   1.050E-03  3.194E-01  3.125E-03  3.112E-02  1.053E-05  3.905E-02  9.159E-03  5.628E-02  2.314E-01  2.502E-02
 180  2.521E-05   1.072E-03  3.194E-01  3.129E-03  3.133E-02  1.053E-05  3.916E-02  9.187E-03  5.628E-02  2.314E-01  2.502E-02
 181  1.998E-05   1.125E-03  3.194E-01  3.130E-03  3.148E-02  1.053E-05  3.919E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 182  1.605E-05   1.191E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 183  1.141E-05   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 184  8.095E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 185  5.717E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 186  4.031E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 187  2.843E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 188  2.007E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 189  1.419E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 190  1.006E-06   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 191  7.138E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 192  5.079E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 193  3.613E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 194  2.573E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 195  1.835E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 196  1.308E-07   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 197  9.332E-08   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
 198  6.665E-08   1.200E-03  3.194E-01  3.130E-03  3.156E-02  1.053E-05  3.920E-02  9.194E-03  5.628E-02  2.314E-01  2.502E-02
