Level        PRESSURE   K101    K102    K103    K104    K105    K106    K107    K108    K109    K110
 175  1.025E-04   1.258E-03  1.167E-02  3.209E-04  6.234E-04  7.523E-03  4.759E-03  1.367E-02  2.764E-03  2.339E-02  2.524E-02
 176  7.656E-05   1.258E-03  1.167E-02  3.604E-04  6.326E-04  7.533E-03  4.921E-03  1.395E-02  2.915E-03  2.442E-02  2.579E-02
 177  5.730E-05   1.258E-03  1.167E-02  3.889E-04  6.527E-04  7.540E-03  5.042E-03  1.414E-02  3.026E-03  2.517E-02  2.619E-02
 178  4.311E-05   1.258E-03  1.167E-02  4.136E-04  7.014E-04  7.544E-03  5.143E-03  1.427E-02  3.109E-03  2.576E-02  2.651E-02
 179  3.270E-05   1.258E-03  1.167E-02  4.593E-04  7.776E-04  7.546E-03  5.233E-03  1.435E-02  3.182E-03  2.622E-02  2.677E-02
 180  2.521E-05   1.258E-03  1.167E-02  5.647E-04  8.581E-04  7.548E-03  5.328E-03  1.439E-02  3.366E-03  2.661E-02  2.696E-02
 181  1.998E-05   1.258E-03  1.167E-02  7.458E-04  9.147E-04  7.548E-03  5.451E-03  1.440E-02  3.950E-03  2.709E-02  2.706E-02
 182  1.605E-05   1.258E-03  1.167E-02  8.990E-04  9.366E-04  7.548E-03  5.558E-03  1.440E-02  4.692E-03  2.788E-02  2.710E-02
 183  1.141E-05   1.258E-03  1.167E-02  9.003E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 184  8.095E-06   1.258E-03  1.167E-02  9.004E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 185  5.717E-06   1.258E-03  1.167E-02  9.004E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 186  4.031E-06   1.258E-03  1.167E-02  9.004E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 187  2.843E-06   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 188  2.007E-06   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 189  1.419E-06   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 190  1.006E-06   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 191  7.138E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 192  5.079E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 193  3.613E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 194  2.573E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 195  1.835E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 196  1.308E-07   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 197  9.332E-08   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
 198  6.665E-08   1.258E-03  1.167E-02  9.005E-04  9.367E-04  7.548E-03  5.567E-03  1.440E-02  4.766E-03  2.807E-02  2.710E-02
