Level        PRESSURE   K81    K82    K83    K84    K85    K86    K87    K88    K89    K90
 174  1.376E-04   0.000E+00  0.000E+00  3.350E-04  1.841E-03  8.653E-03  5.994E-03  7.381E-04  6.418E-04  3.017E-05  1.277E-06
 175  1.025E-04   0.000E+00  0.000E+00  3.471E-04  1.883E-03  9.023E-03  6.268E-03  7.778E-04  6.755E-04  3.658E-05  1.289E-06
 176  7.656E-05   0.000E+00  0.000E+00  3.560E-04  1.912E-03  9.297E-03  6.471E-03  8.073E-04  7.005E-04  4.209E-05  1.298E-06
 177  5.730E-05   0.000E+00  0.000E+00  3.627E-04  1.932E-03  9.511E-03  6.620E-03  8.291E-04  7.189E-04  4.924E-05  1.304E-06
 178  4.311E-05   0.000E+00  0.000E+00  3.714E-04  1.946E-03  9.706E-03  6.739E-03  8.466E-04  7.337E-04  6.609E-05  1.309E-06
 179  3.270E-05   0.000E+00  0.000E+00  4.049E-04  1.953E-03  9.894E-03  6.841E-03  8.613E-04  7.462E-04  1.135E-04  1.311E-06
 180  2.521E-05   0.000E+00  0.000E+00  5.234E-04  1.957E-03  1.012E-02  6.941E-03  8.754E-04  7.583E-04  2.330E-04  1.313E-06
 181  1.998E-05   0.000E+00  0.000E+00  7.379E-04  1.958E-03  1.054E-02  7.067E-03  8.928E-04  7.731E-04  4.544E-04  1.313E-06
 182  1.605E-05   0.000E+00  0.000E+00  8.900E-04  1.958E-03  1.100E-02  7.165E-03  9.066E-04  7.848E-04  6.253E-04  1.313E-06
 183  1.141E-05   0.000E+00  0.000E+00  8.965E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.264E-04  1.313E-06
 184  8.095E-06   0.000E+00  0.000E+00  9.005E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.265E-04  1.313E-06
 185  5.717E-06   0.000E+00  0.000E+00  9.039E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.265E-04  1.313E-06
 186  4.031E-06   0.000E+00  0.000E+00  9.069E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.265E-04  1.313E-06
 187  2.843E-06   0.000E+00  0.000E+00  9.096E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.265E-04  1.313E-06
 188  2.007E-06   0.000E+00  0.000E+00  9.120E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 189  1.419E-06   0.000E+00  0.000E+00  9.141E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 190  1.006E-06   0.000E+00  0.000E+00  9.163E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 191  7.138E-07   0.000E+00  0.000E+00  9.187E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 192  5.079E-07   0.000E+00  0.000E+00  9.214E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 193  3.613E-07   0.000E+00  0.000E+00  9.241E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 194  2.573E-07   0.000E+00  0.000E+00  9.268E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 195  1.835E-07   0.000E+00  0.000E+00  9.293E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.266E-04  1.313E-06
 196  1.308E-07   0.000E+00  0.000E+00  9.315E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.267E-04  1.313E-06
 197  9.332E-08   0.000E+00  0.000E+00  9.332E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.267E-04  1.313E-06
 198  6.665E-08   0.000E+00  0.000E+00  9.346E-04  1.958E-03  1.105E-02  7.170E-03  9.074E-04  7.855E-04  6.267E-04  1.313E-06
