Level        PRESSURE   K31    K32    K33    K34    K35    K36    K37    K38    K39    K40
 175  1.025E-04   5.857E-03  3.024E-03  5.943E-03  1.637E-03  8.662E-03  1.848E-03  3.965E-03  1.452E-03  6.991E-03  4.435E-03
 176  7.656E-05   5.886E-03  3.117E-03  6.128E-03  1.684E-03  8.835E-03  1.896E-03  4.089E-03  1.500E-03  7.226E-03  4.587E-03
 177  5.730E-05   5.905E-03  3.187E-03  6.268E-03  1.719E-03  8.964E-03  1.932E-03  4.176E-03  1.534E-03  7.393E-03  4.694E-03
 178  4.311E-05   5.919E-03  3.246E-03  6.384E-03  1.748E-03  9.070E-03  1.962E-03  4.236E-03  1.557E-03  7.506E-03  4.767E-03
 179  3.270E-05   5.927E-03  3.296E-03  6.485E-03  1.774E-03  9.159E-03  1.988E-03  4.272E-03  1.571E-03  7.574E-03  4.811E-03
 180  2.521E-05   5.931E-03  3.338E-03  6.570E-03  1.795E-03  9.232E-03  2.009E-03  4.288E-03  1.577E-03  7.606E-03  4.832E-03
 181  1.998E-05   5.932E-03  3.383E-03  6.659E-03  1.817E-03  9.308E-03  2.032E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 182  1.605E-05   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.046E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 183  1.141E-05   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 184  8.095E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 185  5.717E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 186  4.031E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 187  2.843E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 188  2.007E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 189  1.419E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 190  1.006E-06   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 191  7.138E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 192  5.079E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 193  3.613E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 194  2.573E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 195  1.835E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 196  1.308E-07   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 197  9.332E-08   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
 198  6.665E-08   5.932E-03  3.413E-03  6.719E-03  1.832E-03  9.357E-03  2.047E-03  4.293E-03  1.579E-03  7.615E-03  4.837E-03
